577, -10569216, 61205.4993, 305.253675
578, -9266688, 61203.9734, 305.246065
579, -7940608, 61202.4475, 305.238455
580, -6622720, 61200.9217, 305.230845
581, -5341696, 61199.3958, 305.223235
582, -4119040, 61197.8699, 305.215625
583, -2971136, 61196.3440, 305.208015
584, -1908224, 61194.8181, 305.200405
585, -933376, 61193.2923, 305.192795
586, -44544, 61191.7664, 305.185184
587, 764416, 61190.2405, 305.177574
588, 1506304, 61188.7146, 305.169964
589, 2195456, 61187.1888, 305.162354
590, 2849280, 61185.6629, 305.154744
591, 3485696, 61184.1370, 305.147134
592, 4122112, 61182.6111, 305.139524
593, 4775936, 61181.0852, 305.131914
594, 5459456, 61179.5594, 305.124304
595, 6184448, 61178.0335, 305.116694
596, 6955520, 61176.5076, 305.109083
597, 7773184, 61174.9817, 305.101473
598, 8633344, 61173.4558, 305.093863
599, 9525248, 61171.9300, 305.086253
600, 10433536, 61170.4041, 305.078643
601, 11336704, 61168.8782, 305.071033
602, 12210688, 61167.3523, 305.063423
603, 13026304, 61165.8264, 305.055813
604, 13753856, 61164.3006, 305.048203
605, 14361088, 61162.7747, 305.040592
606, 14817792, 61161.2488, 305.032982
607, 15094272, 61159.7229, 305.025372
608, 15165440, 61158.1971, 305.017762
609, 15010304, 61156.6712, 305.010152
610, 14614016, 61155.1453, 305.002542
611, 13969408, 61153.6194, 304.994932
612, 13076480, 61152.0935, 304.987322
613, 11944960, 61150.5677, 304.979712
614, 10592256, 61149.0418, 304.972102
615, 9045504, 61147.5159, 304.964491
616, 7341056, 61145.9900, 304.956881
617, 5521408, 61144.4641, 304.949271
618, 3637760, 61142.9383, 304.941661
619, 1745408, 61141.4124, 304.934051
620, -95232, 61139.8865, 304.926441
621, -1822720, 61138.3606, 304.918831
622, -3374080, 61136.8347, 304.911221
623, -4689920, 61135.3089, 304.903611
624, -5712896, 61133.7830, 304.896001
625, -6392320, 61132.2571, 304.888390
626, -6685184, 61130.7312, 304.880780
627, -6559232, 61129.2054, 304.873170
628, -5990912, 61127.6795, 304.865560
629, -4971008, 61126.1536, 304.857950
630, -3501568, 61124.6277, 304.850340
631, -1599488, 61123.1018, 304.842730
632, 706048, 61121.5760, 304.835120
633, 3373056, 61120.0501, 304.827510
634, 6346752, 61118.5242, 304.819900
635, 9562112, 61116.9983, 304.812289
636, 12945408, 61115.4724, 304.804679
637, 16415232, 61113.9466, 304.797069
638, 19885056, 61112.4207, 304.789459
639, 23266816, 61110.8948, 304.781849
640, 26473472, 61109.3689, 304.774239
641, 29418496, 61107.8430, 304.766629
642, 32023552, 61106.3172, 304.759019
643, 34216960, 61104.7913, 304.751409
644, 35937280, 61103.2654, 304.743798
645, 37135360, 61101.7395, 304.736188
646, 37777408, 61100.2137, 304.728578
647, 37842944, 61098.6878, 304.720968
648, 37327872, 61097.1619, 304.713358
649, 36246016, 61095.6360, 304.705748
650, 34625024, 61094.1101, 304.698138
651, 32508416, 61092.5843, 304.690528
652, 29955072, 61091.0584, 304.682918
653, 27034624, 61089.5325, 304.675308
654, 23828480, 61088.0066, 304.667697
655, 20424704, 61086.4807, 304.660087
656, 16916992, 61084.9549, 304.652477
657, 13402624, 61083.4290, 304.644867
658, 9976320, 61081.9031, 304.637257
659, 6731264, 61080.3772, 304.629647
660, 3753472, 61078.8513, 304.622037
661, 1119232, 61077.3255, 304.614427
662, -1104896, 61075.7996, 304.606817
663, -2868224, 61074.2737, 304.599207
664, -4131840, 61072.7478, 304.591596
665, -4875264, 61071.2220, 304.583986
666, -5093888, 61069.6961, 304.576376
667, -4799488, 61068.1702, 304.568766
668, -4020224, 61066.6443, 304.561156
669, -2800128, 61065.1184, 304.553546
670, -1195520, 61063.5926, 304.545936
671, 724992, 61062.0667, 304.538326
672, 2884608, 61060.5408, 304.530716
673, 5198848, 61059.0149, 304.523105
674, 7580672, 61057.4890, 304.515495
675, 9942016, 61055.9632, 304.507885
676, 12197376, 61054.4373, 304.500275
677, 14267904, 61052.9114, 304.492665
678, 16082944, 61051.3855, 304.485055
679, 17582592, 61049.8596, 304.477445
680, 18719744, 61048.3338, 304.469835
681, 19463680, 61046.8079, 304.462225
682, 19799040, 61045.2820, 304.454615
683, 19727872, 61043.7561, 304.447004
684, 19268608, 61042.2303, 304.439394
685, 18456576, 61040.7044, 304.431784
686, 17343488, 61039.1785, 304.424174
687, 15993856, 61037.6526, 304.416564
688, 14484992, 61036.1267, 304.408954
689, 12902400, 61034.6009, 304.401344
690, 11338752, 61033.0750, 304.393734
691, 9890304, 61031.5491, 304.386124
692, 8652288, 61030.0232, 304.378514
